JobTitle,Company,Location,Summary,Salary,JobUrl
Draftsman / Assistant Project Engineer / Industrial Engineer - 5 Day,All Market Consulting Limited,Hong Kong,All applications applied through our system will be delivered directly to the advertiser and privacy of personal data of the applicant will be ensured with…,nan,https://hk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_Wgi2_nEAFSrMbNj1WHu8bcyCYH3SaFkgp0KvR7biNYQQNjWOu1_7QJW073NnLyx4sQNXCdCCEG4bl33qJHxx7pJXvMf4j4H2Yk_o9gsGz3JJYnd_7apDPyoPrBjP_Je6ty_2hde-05WtY_3-pHvfOT4c1D8G3_sY0v7kQc0qk2ryPyS45AN8neSKC53N3NUAevGMFI67vzbfCYs3IClPXIWntVb910edtX5QUoOK_QHM6AE02ZwYGwmZEBIrql0JjhpLD-60NBD1TOCHhqXSjmY_utGMP1N1EY-1dFBqjNp6Ozwntzo37KnwbxA1Yx7-8ZMIpzY8j9R4NKd6M2LLCtTpK3dsSis1FYuCgwf3lkwe_AnmtVf_xYC3pGi7zzoG9Xdoqs4oooWCgCy1SiaONo-KiY67WcBFVqQMsuAH0_-jcFpddhvtrU1tM2ZSL-UCgMnOAy2vxPDlz5i2uh9APpa_rAOAq9emM12PbSL8dZ6lMgv_3uVPJ8O6Bz09ECq7MBvrIDj4FSI_I7bUoJT9sjDMxMIlfBchjtSkT3iHOR4HExje5bf2_5gAUJ-1PH-eqbHCQzi4gqop1awrODKc9kidhS_KqSI2ry-6mJeeEzua526Aj2nYNOQ=&p=8&fvj=0&vjs=3
Mechanical Design Engineer,SAE Magnetics (Hong Kong) Ltd,Hong Kong,All applications applied through our system will be delivered directly to the advertiser and privacy of personal data of the applicant will be ensured with…,nan,https://hk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_Wgi2_nEAFSrMbNj1WHu8bczdTf4kAQpPWZ9KmbCSn6airpHhD3hm9VbzA5R4qREGmSXQZ8TMX5aHi5VmDWwvcgllvsz10AZUWCY8F6cAVaFTvWbrzs1F7eyFofj5h4pknQaCdMZTlMECxMSScCtFOFGKshuOxZNyLXw3hOmVxYQPn4CfUNEtmqyJ7kykgt3VxR1hiEs7JzVLk4ZTdvszBvqanOWiRtTlV984e3Kb5fvZAgPfKtoLs38FA_sevkxPG94taphPJ4JMpuUaqYO-RfiAk0qS8bNzayDujY13fAQwPPpoe4lL2Fmer0moE4c7ant52LAPWKmhohkwY6UjoA3UnwpufGs5LknpXjgqPxm_Y_VsLuU063DaFKIomysz7JKJesmaghMhMf2vG8ORCan4DGuVaswqZOJ-QNDiPNQLRJ0H4td7NQzeb2xaqITWEgW9G0yVSX7C9Ay-rggNFDzaELFjCvBRwO-P0FGdno7KO8YpTa28XaBkuQb4KVf6paMrsX3EKwu3GtOHZOfvbbSfOYPpCh2shS1D2klg_5HLs29Cmuh7HHdTfcIfEBbVKG5JgrMUukIeLIPVb-ag8_UIFPZrjnNsJGYMPBqaoiwgjif2-QNyzgM=&p=9&fvj=0&vjs=3
Assistant Sales Engineer / Sales Engineer,"Shun Cheong Electrical Engineering Co., Ltd.",Hong Kong,"All personal data collected will be used for recruitment purpose only.
To cope with the growth of the business, we cordially invite high caliber with energetic…",nan,https://hk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_Wgi2_nEAFSrMbNj1WHu8bcy3ZYS1iDiiL5X5ZmoeNUq-P1RQOxYGiQ0Dsm_vcagQm2iQSS4NTLfi7ScnHXO9LVXPFcRaCGAvBKmIcEBEvaISADlP8bWQRzBZnR-JSQ9Km2WRrATRDgTArXrtFskzgdfyiVEdy-gZiXvngnU7HDMSDnVvU_vzZjg5LObSK-23PjJAsNpePX-BNBhmWzpMJhgomgg55vV3DicXXkEdajxqQs1j8IpWIEWQJ3nGWJQVBqAADv49P3wA8CdP-phUM4we15U2di5AOlk2llxk9qbJPZIotsANzbU5blIfvD1VhWYu7TVEhZlOmfPp731DLyolyXXMb__Qai5gLwbYkMoDUOLKe1DuVjTSNVDjyW1ilv8bmVRjQ37oZNwjCNr2EEyInHIRm68aUJ8qG-bl59DLuTI1TSWbIVw5wxcVqxWtcHtlsoUhDwrHYLdmRcuJtIYrZv07TegedDk0Wig15RxVdDeCuGZ7LbNINP1g4wNgyBbP4jTt78KoOpTIO0rhKRkOp5HZOaVqpSabEfIl9olhbead-qlju5KMahCJUfVj32jk7Z6YCVTiI1fngfsG7nrQ2jnI7O3-kBYa-kTLz1Zq6tgbj7kcRO4=&p=10&fvj=0&vjs=3
Project Engineer,Astrid Electronics HK Limited,Hong Kong,"Personal data collected will be used for recruitment purpose only.
All applications applied through our system will be delivered directly to the advertiser and…",nan,https://hk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_Wgi2_nEAFSrMbNj1WHu8bcy3ZYS1iDiiL-tLy3j217uFO3HQ9mk1xO0u8lJ46MKf42SIq2al2Cy8gOXZiNDBGtvei1TVN7FpVXkB7u-qcIx_LyaGJrkxHIpxE8gxsTFc78vNFTKOOs1It-uFTKt9cB-TnzgU6-4DF7BbNKn2sOjwT4Elsh0EpPLTRUwndDQ0EcUbXXe4x69UYmCNpmEB4eCdz1dqDfaF1QSQwOYtOAjE1Nx7kuRzlZE_-sa56dpGk-ob5E5CoOeoiC1Mvnp7OFjVPM5dgLzvov0cGzyU8GfYhqZRXFkTPl7miqX2plwCu6zsDhPosc5fxVA5Fo1XdixMPFFWg6vUdNU5IZ6DnSMxYimouX9LQRnxJAqazimk-dLJMRBDOLFAeEeQPZczz330uWMF4onU0whd_G_53ziezmljHFODzUYmK5A7GnrZ0v9TXUErNI40lxI1xa800vZhwK9Zj_BnoO-rvtwJKaesjbZRKe03o8wZO8RoaNqw_5Ffzzf9gk4-P0vVqEpMffKjI0vpXzxR6Ye0JTm0kv88ByjHQ-PPHirwEYlTCnZhTPSveWVlITURQABM-GA2F-WeuBR-WAvYGQ8_V-7hCeqtyC9sLmKk_K8=&p=11&fvj=0&vjs=3
Duty Engineer 當值工程師,Lan Kwai Fong Hotel@Kau U Fong,Hong Kong,"All personal data collected is for recruitment purpose only.
Lan Kwai Fong Hotel-Kau U Fong.
Lan Kwai Fong Hotel is an award-winning boutique hotel in Central…",nan,https://hk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_Wgi2_nEAFSrMbNj1WHu8bcyRpTKSMzycR7FvhK6clRfjGDBP_jfQxEfz9yB4iruYTDDL_U8q9Jx8pX-W12CYGJHUklpQArFBi3Tn_FQ1bFR_gI6p6S3JsmMCXhNk6jgBGKasuZH7wOBJeHXmczxuN7x9ltn1BS4QYA2jEp_O2XpjWTr4aduPrBtH4c-ok0CzpM7_l6RuAvbrMYzwY_Gl6Oy1z0xn2TZpBt9HRVtHw6L35X4ykfa6sC6GG_Gf4FLAsRdLhHbKYa4ZMpyEHnAOYx3JGEK9Y1bDAA5wLwCyKmyxEdq-0V4voYDsCq8JioFGlOoixDectNUeljc-VlM30BxqSUyES61exb1vVJPmxG90BKnXsG0Kv18PtySCwGA--z_wrrF69KPAQvSOSfYvEafj-nZ3SyTcscrLG-mIpNNjjdeswBso3-z3_NwqAxrfa5qgeTSZMcULxgtExh-T1XCugXefUDp37-kXkeEIla55X5aZdqziQL2CD9E4egN13-qhkFH0mi0grhE9JBgEBgV32c0j1YFNFKNPnNe1MBwlpqnTVxloNm8lON5iolg_F3ePjas-F1R4bb2mHhgei9QBl4EilJJdbSW9WaQdsOXqv2eq5gt3JaE=&p=12&fvj=0&vjs=3
Project Engineer / Assistant Engineer,Kin Win Engineering Limited,Hong Kong,"Candidate with less experience will be considered as Assistant Engineer.
(All personal data collected will be used strictly for recruitment purpose only).",nan,https://hk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_Wgi2_nEAFSrMbNj1WHu8bcyU9GQcF7OnR9z0wSxHwFJlRzI8VpRhxc9H1-tk3d_8ytDPN94KvfMGByC-OV1Az6GlbKnnlqdXnwFeA_HEOx4dwNCWB1bswoMb7-9rIrKqgZ-emFb8YELWkI1sNP9HrZYB629EzEJYcMl1OgB0EwW8qOlkc3JeI9ymrBTGMlUFN9tQ7n2hkB-74dfGKRiAjztWi1Nb72mZeGDZvKF8bn7yMfRUsL4QhOVWZgtMemGBOe2lQK_cVirDeULI9ZuVX2R7XqM4AwlpB7xpaMRSLbXrCfQJrVEkJFmQ3EQyUXYYlKHGSxzkU5yMNGqI3fRQ687WCyTqF14tm7OKbSZvKBaJoaUPGx4MvLb0K1R7L4R7jbOhi2QSq8YBixjULDQ5nVwss5SbPjuHgBh8O9KnLmu656XWYUHheH1YcduUPMTCfjP-d3K2l6u5EQL0JnorMaAm4OajNjkr-tj-lYbQaOc-61YjMNmm3BfYF51SAPukYDE-3mwWMmGDQiXuaXxxHDZJcjdl5sKXiMA5h0C3hImg5RYo0kbc52EXUr0vwlD380Dbxcs3gMK2usmpM-si6Yh-1tEnzZ_UYinA9GyI_wGppq5l0xGe1Ug=&p=13&fvj=0&vjs=3
R&D Engineer,USAFETEK (HONG KONG) COMPANY LIMITED,Hong Kong,"Research in advanced thermal sensors, A/D conversion, data collection and analysis.
The Company is currently looking for an engineer to support our RD…",nan,https://hk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_Wgi2_nEAFSrMbNj1WHu8bcxgm145HwRze0llEyMW6K3I1c3iZZOQXEWzdnaiK52PTISZaau53taRPHFNUwvcEsxK4AHOluBT1PUIHOmxRctMy__wm2fIeNRbzwnhz9i2SgRlRCRgfzskxXfCoIsVVv1XK7Gc_aiFhrohNiIDRt_V5X4s_VKqJcswdUK9GGvGv-YQgUQ9Z4OiX9XjJOSRoPY_zT5mInWjVyYd-918IOEg4FWbkV35TXF4vm_YVvo9Z-KDBx8tH-w-eVaQOYAJnr8j_cJ62hDlsPNw52sBWBeH9oiGuS6khaF3Xoi3VN2UwKM_uy-D0IOMw31P_OLmKCtSb6BoqMZe5Pnnru0LKEECb5SDVP8Cg1GPiJmvahBQhOqfYHcst2VqckOCAXxtC76rszPrnlHwsxk4mViHPnQzkLS9MhK1R-Ie6tBePTpRHVeqSAB4yeHZZ82RrJQzXwKPayXMJLnoCfhNvi0OHHfONpdh0ctKZ7mOSYCW8QPzR8ayhw7DbqeuegSvR1VEc8g6RHXRghFOvkV5N6NOHVLDWYFBDg3sONKghZ9Qz1N3ARkBiZo3GVqqF2hkBKUMu2BVQbQkAMwz9GolVhSv9iRvVZzdMt9Xz6k=&p=14&fvj=0&vjs=3
Senior Data Engineer- FinTech,FundPark (HK),"Kwun Tong, Kowloon","Work with the data and management team for striving greater functionality in the data systems.
Passionate with strong commitment in Data Analytics career.",nan,https://hk.indeed.com/rc/clk?jk=3b0f646236cc507d&fccid=1ff28e54e962067a&vjs=3
2021 Graduate Engineer (Environmental),Arup,Hong Kong,"Personal data collected will be used for recruitment purposes only.
Arup is the creative force at the heart of many of the world’s most prominent projects in…",nan,https://hk.indeed.com/rc/clk?jk=e18070138fed0b20&fccid=38c0d5e4f2a99768&vjs=3
Engineer – Plumbing & Drainage (Ref no.: SERE/E),ATAL Engineering Group 安樂工程集團,Hong Kong,"Personal data collected will be treated in strict confidence and used for recruitment related purposes only.
ATAL Engineering Group is a leading E M engineering…",nan,https://hk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_Wgi2_nEAFSrMbNj1WHu8bcyRpTKSMzycR-wKJQ6mE5OXLQIsFvA9cPFZ5ICU4KY1DKulT3xPvVodb1rGYYcsKtehX81POnFAkPDxHAk7SVr4lvlgdyv3yLWgc_wFDUV4EDo9OrugxVIKlAxVA-0QPJqF4Obbs6Pgo8XV7lvgC7TTNowTQsxeRje-tsJ8241RFxVVLaoQAm1fDx2Ng4zSSyKuG32rbd3dMiPGKr1R2fYNXskUa7-UBIJI4eh9QyV9E3rdZdP8KL6eWw-A9_Rq9Lb5AKa87mgDcnVGGUi0J3Un-uDd-evXuGtvYn4mpuB6EuzFhyt1rYuwPC0dj_-U94I6o72lT10EmhFUwtrXXtBhciJFpSGiiGvhdZXsdfrzOpocgVcsrmg1EUr1VUV4vHr1lYP-KsUQ52FVRKoLtA8SVewdX29cTticlGWYa0nc6LI-EIyw6AcAi0rfvAe1zV69Qtggv5aoygIUkD_tslvWNjmOuH1nUt-q6D7ygp3CVDlfRtIpNBIInAsHKLTp4vaqwzInZeR2BG9uFyoXLAiXn4jdoxGVRkUUr9IAkjlYk085focuuxVvv7G_6fgvwvK8SrIqOg0iUO6ulO0ph5ZQFfUdwBOv080=&p=2&fvj=0&vjs=3
Engineer,Black & Veatch,"Kwun Tong, Kowloon","Collects, assimilates, and manages data for engineering work.
Functions in a mid level engineer capacity, or technical specialist.",nan,https://hk.indeed.com/rc/clk?jk=d5c5a70afbe7e7c9&fccid=3c6c62c1f9964388&vjs=3
Draftsman / Assistant Project Engineer / Industrial Engineer - 5 Day,All Market Consulting Limited,Hong Kong,All applications applied through our system will be delivered directly to the advertiser and privacy of personal data of the applicant will be ensured with…,nan,https://hk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_Wgi2_nEAFSrMbNj1WHu8bcyCYH3SaFkgp0KvR7biNYQQNjWOu1_7QJW073NnLyx4sQNXCdCCEG4bl33qJHxx7pJXvMf4j4H2Yk_o9gsGz3JJYnd_7apDPyoPrBjP_Je6t1N54BgfN2oaKmbWLEVEMpnKgNjSIZOtxwz7NpkcoDd7X97BfkZEne5rjc7jD-wmLbmkYNLZY5Cc5KuVE_H9Um8bCfsoql_VoKukER0YlzsSaHuHvONzBSPfjl7c-HwtqaG97EV-IhCioyds87SsTllMm0NPo7xCRKINfMFoMZ24UgaAWeQfxT8k_OEvzsRECMc1tgdkOSBiRU2z0OUhKKr5RMb_ELKNWnMfG7vToJCAJuyG3_a3wFv131wGhMxIW9hclUzJ6V5oLR8HVOQkJ8wtYtIeFW-03dROevxbHrK7qd3DYpH2QGzAiJRZoyIodclvivyi3LkRxYDa1eyL3ILjJ_YpbKm617AhB12mMtR5U1CNQ7GQaQ5EmoDGSR-AICHZyF8bqu7nptONJ3UdADLidEv8ZbTAaBPucKh_cjiPBHXmaHyxiBPjXAK3hzH-CWCBW99ffHzDUNQHng8YSIQab7TylAoM23SXhYPr5HaCQOYYZM1Qauw=&p=4&fvj=0&vjs=3
Software Engineer,Clover Health (HK),"Kennedy Town, Hong Kong Island","We are reinventing health insurance by combining the power of data with human empathy to keep our members healthier.
What you will be doing in this role.",nan,https://hk.indeed.com/rc/clk?jk=7bee90c7ddda19d8&fccid=c2f2d20b16cf6d53&vjs=3
Mechanical Design Engineer,SAE Magnetics (Hong Kong) Ltd,Hong Kong,All applications applied through our system will be delivered directly to the advertiser and privacy of personal data of the applicant will be ensured with…,nan,https://hk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_Wgi2_nEAFSrMbNj1WHu8bczdTf4kAQpPWZ9KmbCSn6airpHhD3hm9VbzA5R4qREGmSXQZ8TMX5aHi5VmDWwvcgllvsz10AZUWCY8F6cAVaFTvWbrzs1F7eyFofj5h4pknV5xPswgqYEyvLnF2nlEsIjXl3J_9v0tvbx-t1rtlLCg7NOnNRqgcZyJnGisGidI1SZ8A9nnU3jTSMSVYWTUu1D37Q5Fh40PF-S1l6uCa128E8NKGF8COsh1ViUYe4c8Y1fj8w3o7xMdIfkdUlwVS-O5Po5H-VWOoo6fspB3NIIQeRfVAN1C9KD181XHDrJ5Fbiz7Y4OHHJe8H9OqmiOgntxUbMzHBiG0W_bU0uhILijENrdKgO306smcYUI-qIpxS4g2sabHbff5df20VqcXEmd85BO43aSvWUzmm1SGld18FJHcPM52zA89n8Fm2H2M6DEqgeOS1IurlbDtq_oAg2-D0L810VyHPjoC9xubXKDhblu6K_gqC1dd8pp4ytl_PWJK9ZHICEcL2f8XWLCBEg9DoBueNkdMKo9YILYWWmZpWPUqLR8VTyelZJfQGL2D8Fo2WEtYfskmM12JBZOjjuet6XrBLS6AA-fno9z9jQaWO4dsA4_gxw=&p=6&fvj=0&vjs=3
Assistant Sales Engineer / Sales Engineer,"Shun Cheong Electrical Engineering Co., Ltd.",Hong Kong,"All personal data collected will be used for recruitment purpose only.
To cope with the growth of the business, we cordially invite high caliber with energetic…",nan,https://hk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_Wgi2_nEAFSrMbNj1WHu8bcy3ZYS1iDiiL5X5ZmoeNUq-P1RQOxYGiQ0Dsm_vcagQm2iQSS4NTLfi7ScnHXO9LVXPFcRaCGAvBKmIcEBEvaISADlP8bWQRzBZnR-JSQ9Kmyf-VZbQhukNOqm4XK5s7AEeyOJmE35wIoUB8fr6emo7q4AkgRVOGw97E_dArPaUy0BXM4zNlf1Oa1wdSL2UQHU8ujbSa7cg-b9QCAibMvo_iGEDrlDUuTKrF5ZXGufmJTicMOJIv7uk_FGU65mzCcS20tcAUgrdVDmC3ZOXxgCp9qgVPpOzo2NFy8NerKgOs3OoK0b23yqKUU9j0GYdmoNlatkaregzZlY35lGtjPSJODzq6qE-fRLIoLMAFLt-UtEtvH1zN3aZlpdZy8VJ5I3hzUO6f6xyoInWF67nFslC8lpAcq1sg_HJ-cZ40Pcgzn8e5h5Vw8HWyaU7z3F28yPwYB0WlZbLdsH9JFz8gHmC2x60PM-yDmXg6wgWGZnjCogd60BhiAmDKHjHD3hh2xa58TQZXJ1xG6SdLhfNLxEnkYtCPk4biXP2RquGSECDfldTp89XAW2x-v5YG_6aqbOkmvTetwIRpJJmY-mtMsJb9_BWqn0fYjY=&p=7&fvj=0&vjs=3
Fullstack Engineer,Carbonbase (HK),"Pok Fu Lam, Hong Kong Island","We are building data analysis and blockchain-backed tools to allow users to calculate their carbon footprint, diagnosis emission pattern, offset by purchasing…",nan,https://hk.indeed.com/rc/clk?jk=1bd012b9715f37c1&fccid=c381b183cb2d7fc9&vjs=3
Project Engineer,Astrid Electronics HK Limited,Hong Kong,"Personal data collected will be used for recruitment purpose only.
All applications applied through our system will be delivered directly to the advertiser and…",nan,https://hk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_Wgi2_nEAFSrMbNj1WHu8bcy3ZYS1iDiiL-tLy3j217uFO3HQ9mk1xO0u8lJ46MKf42SIq2al2Cy8gOXZiNDBGtvei1TVN7FpVXkB7u-qcIx_LyaGJrkxHIpxE8gxsTFc739BoMyuvnPobCm_LRPdpmRKmNu6t8KoBZZH8FTuPiMmut49aCmWbafoy75AG7KHYtlpQXP2Qlhf76tPTTGnIoXjPKmUTsT1fvxjVbIemuKmK89BaN56nPNdqSPfuIHsei5gYlcRhv6pfcIL04n_BM1sH5tbsClP9ejRiJ4ooym41QhEz3wfysle9xX0NDmkNYHg7eNxIrwaM_3DWk1bWcyBa8k3u334ADvOEl-LxT6FtFWNK3sMqC8n-lJsDNxUKcfraySnEmML2U-lWvcWLpcArg4sYDS_Q402owFRREWE4rJz6_Tb9JauC_yLHcQf03_Vq9eBLNe3dFGQAiF-ISFedQbUvEf8G4cIBUh9X_UoudbxBYqREg_2R_V-Bs_sutaXu8yc7cQmDCkI0bJrB4cxYcjHkYScSzPsCW1diwXHUjhXru3rqwSbQs0vNp5PlzAk2_ysgtJpwSihGOKnRw1SkfOnz5pnkFGxKzljn9lE6ixYr3sS26k=&p=9&fvj=0&vjs=3
Duty Engineer 當值工程師,Lan Kwai Fong Hotel@Kau U Fong,Hong Kong,"All personal data collected is for recruitment purpose only.
Lan Kwai Fong Hotel-Kau U Fong.
Lan Kwai Fong Hotel is an award-winning boutique hotel in Central…",nan,https://hk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_Wgi2_nEAFSrMbNj1WHu8bcyRpTKSMzycR7FvhK6clRfjGDBP_jfQxEfz9yB4iruYTDDL_U8q9Jx8pX-W12CYGJHUklpQArFBi3Tn_FQ1bFR_gI6p6S3JsmMCXhNk6jgBGO4NGVE3r0k6pfsIm28x_tPOWgVvfs1zSNdgmbCMsiqunC-E0HCq8LDbV0uiZbFd5rVgW0L_Za028dkowB7lvvi-uNf_abHi12LtrIxyWFrjKTbKhn3lBQqNskHvMOUgq9T4k7CxXLW_cJ751Xhlr-1H4RN_APypajyuOEd5g6Ko772lmucNAGb2H5YBVwQnxnblPG5NiJAn7fosPtjt4XkpTk4SGzoGqhXM-FVayS65-ydFUeQU24jawZffe9uO0y0Zj9lBO0qy3YNf4RPYF3_KC91fCJoEK5tjTxAbDW_iB3lXxhbzO2-WdTRDuKEyt1X3lgOFy-UAzYhCwHnpGwojgvwfIE9q974EBFlicHfC406bfjKOTCcZDJ9Vx7odIjyy8_78gUk14YWHWGBk4KnO-DVuygbqtTikNR6OFki6l47xHGD-_3hg3CdEksurgvoY5AYSuY2J2joYBOj4_njKPMt-GzGdrNiCvU0MQmMpV5K8eiuSYfk=&p=10&fvj=0&vjs=3
Project Engineer / Assistant Engineer,Kin Win Engineering Limited,Hong Kong,"Candidate with less experience will be considered as Assistant Engineer.
(All personal data collected will be used strictly for recruitment purpose only).",nan,https://hk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_Wgi2_nEAFSrMbNj1WHu8bcyU9GQcF7OnR9z0wSxHwFJlRzI8VpRhxc9H1-tk3d_8ytDPN94KvfMGByC-OV1Az6GlbKnnlqdXnwFeA_HEOx4dwNCWB1bswoMb7-9rIrKqgVk5LNQD8dVpVt0S2u6hlEPn4bu9TimyM1TnnMAMcgBsmhOJ2FafAJP9ZXcjkAGufAhy3AomrQSH7O_VNCwqOUgVn35bpOK2oWtmBA54KGUNzl0QFhLXK5wlFSvfTm-ambZrXsvczIXHcd6BW7e2EjfeCqyORw5ApJo2d1EKZdaK-ED6gCmpQQkh5FNNZhSlh1XMap0FLaO6uzDEw7yvqoli_hghV9wk6gsNQ2mel4L5ScD_ktFdoY_N1H0VbJ-MvryqV4w_8BdmkPWOgMGZYfNvzP11yXlaQ9B29xZe9P3c_XOK9OHQ_7iIyaT-PoHG5lFnQbR2S26ZCOXWYSsQAx1fgMnvwuD_n_knTVWNK371bsfOF5mBD8Lrmsjc-Qnkpz53peOz6olfwvC1luMKKlylXapPBJ3WLBzBu-5eua_m_qiUp8ys4ld3AIk2pEri1R9oS8Hbztbd3zOMfCHoQSZj-PdOg3b_FBolqiE4G_mxKKGmrUxyr3I=&p=11&fvj=0&vjs=3
R&D Engineer,USAFETEK (HONG KONG) COMPANY LIMITED,Hong Kong,"Research in advanced thermal sensors, A/D conversion, data collection and analysis.
The Company is currently looking for an engineer to support our RD…",nan,https://hk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_Wgi2_nEAFSrMbNj1WHu8bcxgm145HwRze0llEyMW6K3I1c3iZZOQXEWzdnaiK52PTISZaau53taRPHFNUwvcEsxK4AHOluBT1PUIHOmxRctMy__wm2fIeNRbzwnhz9i2SpsO2u9tm0lfGpStG21uTfD8S269cOu80giy2lUtTTxY3WFC0r0sVnT613TbkzqsyvrHZGMezgll_AI9-P4ZCge98ZcZZUDfG9bMlW5syahfWHHjFgkULC7WsKEHw1dhCDWuFLpChZEpxpqwZWuHFCf2y53We9uyIETXuj51JeA48Y7fValDGq7vsOC66Zg7eMCY3_PMMHgZtFqrF9V2mNf8cd8YvMi_L_55_Icx-3o-gm74iYw6AHOJNeFTAkj5Z2MCM-t2irKaqxJAjb1fVBikJNoWSINU9KopTFN2nzTg3B_Dh1yASLN8z1REyX1TMtRwtQ0m9W7uhcqbrWjJsROSnSLuF5pQrhuILPzHyB4zetdMHlWbwRs5UhB6cUcBwb1YxUCjym7W2YxxEAomEkdcvWdkeEzmHIgeNU_pNHzTN8WL1dCmd9NpdHvusGhHnsDmtrv1hQB3HRogkbuheRUguBTsogOsymGP3bcROimWJRCJdUXEBqU=&p=12&fvj=0&vjs=3
Engineer (Construction & Maintenance) (Ref: TND-CM-EI-CT),"The Hongkong Electric Co., Ltd.",Hong Kong,"Reporting to the Chief Construction Maintenance Engineer, the appointee will perform the following responsibilities:
Ap Lei Chau, transportation to be provided.",nan,https://hk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CSte6oGGtDxh-7fhYpl3JUF32xG07cYNaxIIfxptA_Wgi2_nEAFSrMbNj1WHu8bcy3ZYS1iDiiL54Jp1-X0rXUi8wja70PbyhT4WnT6r62aZ3a7icSpkZjUx5ZC-q_igYdTE7HDsxUWiXkSjRan5do4Tvd94xs19tmvMgHDIzX0PoW4Y2qTos_1y0o63xrWAjGcWPPRL1xeluM44Esf0Ak6zXDCzItgNw7ngNX00WQXOlRiDqMVSRABEqpGoEuQAgn3ZtHuR1mBpmJV-MOudaO-mZBtT1bKN7mQNfnu-sP8vvWyA6rX93bq10ya2Wx0hexwzwa0oBVVPIQO3CZWfc4rSlW5R1_6t83SmxXA-rPOBjL0ERCWVUZ0IPk12e3D0DZ3nI4RJX1eBNdRajZAtmpJucfjQ8HcfbNHBvyRkTqzbjMleSlxLuMEhKp0_G5cNdu6t7iABwB-JkjHyVlda35n5ZSCTzdfcNAuEeBVU1tIhO_GCxpyAznXxYePfHv7BAT8-eQ8RlMroRfS8eeMJHZ9gdZn_zu-SPzi-LKHrT2lWXcymyP4nNpchPxK8u6Xh5ylGzgf-OiVFSTJvHiCaT3Tuq93_X5SfjG_c4JswMXV7qmZwCNZ2EEqA8IsQeEP_bi6-Ak26OrPVpe-5M_Sz3eYfoWx9UwKTA=&p=13&fvj=0&vjs=3
